Metric,overall,sex_priv,sex_dis,race_priv,race_dis,sex&race_priv,sex&race_dis,Model_Seed,Model_Name,Run_Number
FPR,0.2765957446808511,0.26119402985074625,0.2813953488372093,0.18490566037735848,0.35785953177257523,0.18840579710144928,0.36324786324786323,502,LogisticRegression,Run_5
Accuracy,0.6581439393939394,0.6116504854368932,0.6694117647058824,0.6486486486486487,0.6650326797385621,0.616822429906542,0.6764132553606238,502,LogisticRegression,Run_5
F1,0.613903743315508,0.40298507462686567,0.6491885143570537,0.48,0.6771653543307087,0.32786885245901637,0.7046263345195729,502,LogisticRegression,Run_5
Selection-Rate,0.41950757575757575,0.30097087378640774,0.44823529411764707,0.2725225225225225,0.5261437908496732,0.21495327102803738,0.5516569200779727,502,LogisticRegression,Run_5
Positive-Rate,0.9004065040650406,0.8611111111111112,0.9071428571428571,0.6759776536312849,1.0287539936102237,0.6052631578947368,1.014336917562724,502,LogisticRegression,Run_5
Mean,0.5267865043020429,0.5739793954763771,0.5154867979645262,0.5891587411099679,0.47920034032671444,0.6160440593393502,0.4680839862334584,602,LogisticRegression,Run_6
Std,0.020557003043156368,0.019012608317583578,0.020926787695758304,0.01918823578436708,0.021601287913384584,0.01782347590318799,0.02189671457571029,602,LogisticRegression,Run_6
IQR,0.021827409023663813,0.01967723570656723,0.022342239254517927,0.020882818207303956,0.022548073469534354,0.019161951034045676,0.023039308424495926,602,LogisticRegression,Run_6
Entropy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602,LogisticRegression,Run_6
Jitter,0.05039983164983165,0.044335511982570804,0.051851851851851836,0.04454169705810843,0.054869226488592084,0.02574257425742575,0.05327060931899641,602,LogisticRegression,Run_6
Per_Sample_Accuracy,0.6385416666666667,0.6220588235294118,0.6424882629107981,0.6459518599562363,0.6328881469115193,0.6227722772277229,0.6352822580645162,602,LogisticRegression,Run_6
Label_Stability,0.9380681818181817,0.946078431372549,0.936150234741784,0.9466083150984683,0.9315525876460768,0.9702970297029703,0.9334677419354839,602,LogisticRegression,Run_6
TPR,0.5765407554671969,0.3918918918918919,0.6083916083916084,0.4157303370786517,0.6646153846153846,0.3,0.6838487972508591,602,LogisticRegression,Run_6
TNR,0.7034358047016275,0.7538461538461538,0.6879432624113475,0.8028673835125448,0.6021897810218978,0.8360655737704918,0.5756097560975609,602,LogisticRegression,Run_6
PPV,0.6387665198237885,0.47540983606557374,0.6641221374045801,0.5736434108527132,0.6646153846153846,0.5454545454545454,0.6958041958041958,602,LogisticRegression,Run_6
FNR,0.4234592445328032,0.6081081081081081,0.3916083916083916,0.5842696629213483,0.3353846153846154,0.7,0.3161512027491409,602,LogisticRegression,Run_6
FPR,0.2965641952983725,0.24615384615384617,0.3120567375886525,0.1971326164874552,0.3978102189781022,0.16393442622950818,0.424390243902439,602,LogisticRegression,Run_6
Accuracy,0.6429924242424242,0.6225490196078431,0.647887323943662,0.6520787746170679,0.6360601001669449,0.6237623762376238,0.6391129032258065,602,LogisticRegression,Run_6
F1,0.6060606060606061,0.42962962962962964,0.635036496350365,0.4820846905537459,0.6646153846153846,0.3870967741935484,0.6897746967071057,602,LogisticRegression,Run_6
Selection-Rate,0.42992424242424243,0.29901960784313725,0.4612676056338028,0.28227571115973743,0.5425709515859767,0.21782178217821782,0.5766129032258065,602,LogisticRegression,Run_6
Positive-Rate,0.9025844930417495,0.8243243243243243,0.916083916083916,0.7247191011235955,1.0,0.55,0.9828178694158075,602,LogisticRegression,Run_6
