Metric,Model_Name,Dataset_Name,Fairness_Intervention,Experiment_Iteration,Subgroup,Metric_Value
Accuracy_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,0.0352612438688622
Aleatoric_Uncertainty_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,-0.005075627109326963
Aleatoric_Uncertainty_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,0.9922270242663701
Epistemic_Uncertainty_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,-0.00046853969194060596
Epistemic_Uncertainty_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,0.969636568875489
Equalized_Odds_FNR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,0.03982416151090851
Equalized_Odds_FPR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,-0.0038565273500713593
IQR_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,-0.0014376739840685215
Jitter_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,-0.010671280448251205
Label_Stability_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,1.017705998427664
Label_Stability_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,0.015698665936093703
Overall_Uncertainty_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,-0.005544166801267569
Overall_Uncertainty_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,0.9917055000896294
Statistical_Parity_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,-0.11317907659324236
Disparate_Impact,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,0.6708620728168955
Std_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,-0.0010155290246999793
Std_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,0.9816538227686487
Equalized_Odds_TNR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,0.0038565273500713593
Equalized_Odds_TPR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX,-0.03982416151090851
Accuracy_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.03328747410534971
Aleatoric_Uncertainty_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.03684302348959734
Aleatoric_Uncertainty_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.9409432926514092
Epistemic_Uncertainty_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.0013406765632354434
Epistemic_Uncertainty_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.8960208995320436
Equalized_Odds_FNR,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.0031009477768589866
Equalized_Odds_FPR,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.007040723290985734
IQR_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.005043229913813681
Jitter_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.008623891394286869
Label_Stability_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,1.013011987394832
Label_Stability_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.011865838037857346
Overall_Uncertainty_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.03818370005283278
Overall_Uncertainty_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.9400336507752033
Statistical_Parity_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.06965660926356404
Disparate_Impact,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.7857746436061886
Std_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.004192269432983682
Std_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.9152977763246062
Equalized_Odds_TNR,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.0070407232909857065
Equalized_Odds_TPR,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.0031009477768589866
Accuracy_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.043722425162483924
Aleatoric_Uncertainty_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.07306437471439331
Aleatoric_Uncertainty_Ratio,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.8744792271217815
Epistemic_Uncertainty_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.0006815399121149479
Epistemic_Uncertainty_Ratio,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,1.0362246370865003
Equalized_Odds_FNR,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.03624451370777937
Equalized_Odds_FPR,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.04313553337277881
IQR_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.003948277257924598
Jitter_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.011078159806892973
Label_Stability_Ratio,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,1.0178229318568508
Label_Stability_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.015984490883501512
Overall_Uncertainty_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.07238283480227836
Overall_Uncertainty_Ratio,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.8795434638471014
Statistical_Parity_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.10982099087559499
Disparate_Impact,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.6816926585005328
Std_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.003174314831174481
Std_Ratio,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.9436406840110396
Equalized_Odds_TNR,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.04313553337277887
Equalized_Odds_TPR,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.03624451370777948
Accuracy_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.0436947514904249
Aleatoric_Uncertainty_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.08065059012697023
Aleatoric_Uncertainty_Ratio,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.8233428923477598
Epistemic_Uncertainty_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.0058998965417636495
Epistemic_Uncertainty_Ratio,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.908058496268704
Equalized_Odds_FNR,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.03449208065644682
Equalized_Odds_FPR,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.048934164722533396
IQR_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.020076404407297938
Jitter_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.023867056056885855
Label_Stability_Ratio,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,1.0368807351584477
Label_Stability_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.03075448313487339
Overall_Uncertainty_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.08655048666873388
Overall_Uncertainty_Ratio,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.8337829356113886
Statistical_Parity_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.11223650710818034
Disparate_Impact,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.6933794146236094
Std_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.0124415261118144
Std_Ratio,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.8729029131262032
Equalized_Odds_TNR,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.048934164722533424
Equalized_Odds_TPR,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.03449208065644671
Accuracy_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.02972943055489663
Aleatoric_Uncertainty_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.06138911399864122
Aleatoric_Uncertainty_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.9083509704136695
Epistemic_Uncertainty_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.0008779470993232064
Epistemic_Uncertainty_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.9432722816270745
Equalized_Odds_FNR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.026684053177278788
Equalized_Odds_FPR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.009623276156973407
IQR_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.006892801706139096
Jitter_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.019004849786194898
Label_Stability_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,1.0313090961488707
Label_Stability_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.027728544997390747
Overall_Uncertainty_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.06226706109796443
Overall_Uncertainty_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.9091396122133528
Statistical_Parity_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.0808170058668185
Disparate_Impact,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.7421887315950436
Std_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.004854919575103492
Std_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.9138934814967079
Equalized_Odds_TNR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,0.009623276156973337
Equalized_Odds_TPR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,RAC1P,-0.026684053177278844
Accuracy_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.03648000000000007
Aleatoric_Uncertainty_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.03159065703414232
Aleatoric_Uncertainty_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.948841919215749
Epistemic_Uncertainty_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.0006113239841257778
Epistemic_Uncertainty_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.9513781030100771
Equalized_Odds_FNR,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.03707000270091093
Equalized_Odds_FPR,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.013872295234302404
IQR_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.0032060262876248483
Jitter_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.010683770854270809
Label_Stability_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,1.0178869368927275
Label_Stability_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.016329599999999944
Overall_Uncertainty_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.0322019810182681
Overall_Uncertainty_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.9488925275534562
Statistical_Parity_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.10272
Disparate_Impact,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.6793206793206793
Std_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.0025185514908520196
Std_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.9481700213203974
Equalized_Odds_TNR,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.013872295234302334
Equalized_Odds_TPR,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.03707000270091099
Accuracy_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.03808
Aleatoric_Uncertainty_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.05046873552533082
Aleatoric_Uncertainty_Ratio,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.9110638362897392
Epistemic_Uncertainty_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.0002763538667043264
Epistemic_Uncertainty_Ratio,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.9855123583417223
Equalized_Odds_FNR,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.0991234316301225
Equalized_Odds_FPR,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.04061178433938291
IQR_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.0044639022765725345
Jitter_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.01085385326633078
Label_Stability_Ratio,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,1.0160947183424291
Label_Stability_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.014476800000000067
Overall_Uncertainty_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.05074508939203515
Overall_Uncertainty_Ratio,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.913484984625612
Statistical_Parity_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.14207999999999998
Disparate_Impact,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.574712643678161
Std_Difference,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.003486909105745152
Std_Ratio,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.9376261863639795
Equalized_Odds_TNR,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.04061178433938284
Equalized_Odds_TPR,LogisticRegression,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.0991234316301226
Accuracy_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.031040000000000068
Aleatoric_Uncertainty_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.05934811514802968
Aleatoric_Uncertainty_Ratio,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.865426144095692
Epistemic_Uncertainty_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.006643919252077635
Epistemic_Uncertainty_Ratio,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.8952357077260964
Equalized_Odds_FNR,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.10728754880054997
Equalized_Odds_FPR,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.04153154690789099
IQR_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.016976163193111057
Jitter_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.02361278391959598
Label_Stability_Ratio,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,1.0367305813385441
Label_Stability_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.030796799999999958
Overall_Uncertainty_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.06599203440010731
Overall_Uncertainty_Ratio,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.869173885416895
Statistical_Parity_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.14336
Disparate_Impact,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.5956678700361011
Std_Difference,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.011542001275787972
Std_Ratio,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.8796354564358247
Equalized_Odds_TNR,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.04153154690789096
Equalized_Odds_TPR,MLPClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.10728754880055003
Accuracy_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.02848000000000006
Aleatoric_Uncertainty_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.03717687814182136
Aleatoric_Uncertainty_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.9433861488136964
Epistemic_Uncertainty_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.0005672055744383453
Epistemic_Uncertainty_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.9629139609825133
Equalized_Odds_FNR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.039513099418076514
Equalized_Odds_FPR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.0019817564620432104
IQR_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.00435336146258139
Jitter_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.021401953768843476
Label_Stability_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,1.0374206602078766
Label_Stability_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.03326079999999998
Overall_Uncertainty_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.0377440837162597
Overall_Uncertainty_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.9438306106175184
Statistical_Parity_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.09216000000000002
Disparate_Impact,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.6962025316455696
Std_Difference,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.003085668124111922
Std_Ratio,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,0.9442685459961095
Equalized_Odds_TNR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.001981756462043127
Equalized_Odds_TPR,RandomForestClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_2,SEX&RAC1P,-0.03951309941807646
Accuracy_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,0.048772375001742696
Aleatoric_Uncertainty_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,-0.036313571849319826
Aleatoric_Uncertainty_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,0.9426591585898677
Epistemic_Uncertainty_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,0.00046885632885995676
Epistemic_Uncertainty_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,1.037815840962841
Equalized_Odds_FNR,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,-0.0008585642948634731
Equalized_Odds_FPR,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,-0.026553289091837226
IQR_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,-0.0006494656355396644
Jitter_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,-0.004016728212404903
Label_Stability_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,1.0065070670865837
Label_Stability_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,0.0059273961443393475
Overall_Uncertainty_Difference,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,-0.03584471552045987
Overall_Uncertainty_Ratio,LGBMClassifier,Folktables_GA_2018_Income,Baseline,Exp_iter_5,SEX,0.9444863333486301
